from_framework,from_code,to_framework,to_code,relation,from_grade,to_grade,match_key,confidence_note,from_text,to_text,from_source_url,to_source_url
CA-CCSS-ELA-2013,RL.2.9,CA-CCSS-ELA-2013,RL.3.9,,2,3,RL | 9 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Compare and contrast two or more versions of the same story (e.g., Cinderella stories) by different authors or from different cultures.","Compare and contrast the themes, settings, and plots of stories written by the same author about the same or similar characters (e.g., in books from a series).",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,RL.3.9,CA-CCSS-ELA-2013,RL.4.9,,3,4,RL | 9 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Compare and contrast the themes, settings, and plots of stories written by the same author about the same or similar characters (e.g., in books from a series).","Compare and contrast the treatment of similar themes and topics (e.g., opposition of good and evil) and patterns of events (e.g., the quest) in stories, myths, and traditional literature from different cultures.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,RL.4.9,CA-CCSS-ELA-2013,RL.5.9,,4,5,RL | 9 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Compare and contrast the treatment of similar themes and topics (e.g., opposition of good and evil) and patterns of events (e.g., the quest) in stories, myths, and traditional literature from different cultures.","Compare and contrast stories in the same genre (e.g., mysteries and adventure stories) on their approaches to similar themes and topics.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.K.1,CA-CCSS-ELA-2013,SL.1.1,,0,1,SL | 1 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Participate in collaborative conversations with diverse partners about kindergarten topics and texts with peers and adults in small and larger groups. a. Follow agreed-upon rules for discussions (e.g., listening to others and taking turns speaking about the topics and texts under discussion). b. Continue a conversation through multiple exchanges.","Participate in collaborative conversations with diverse partners about grade 1 topics and texts with peers and adults in small and larger groups. a. Follow agreed-upon rules for discussions (e.g., listening to others with care, speaking one at a time about the topics and texts under discussion). b. Build on others’ talk in conversations by responding to the comments of others through multiple exchanges. c. Ask questions to clear up any confusion about the topics and texts under discussion.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.1.1,CA-CCSS-ELA-2013,SL.2.1,,1,2,SL | 1 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Participate in collaborative conversations with diverse partners about grade 1 topics and texts with peers and adults in small and larger groups. a. Follow agreed-upon rules for discussions (e.g., listening to others with care, speaking one at a time about the topics and texts under discussion). b. Build on others’ talk in conversations by responding to the comments of others through multiple exchanges. c. Ask questions to clear up any confusion about the topics and texts under discussion.","Participate in collaborative conversations with diverse partners about grade 2 topics and texts with peers and adults in small and larger groups. a. Follow agreed-upon rules for discussions (e.g., gaining the floor in respectful ways listening to others with care, speaking one at a time about the topics and texts under discussion). b. Build on others’ talk in conversations by linking their comments to the remarks of others. c. Ask for clarification and further explanation as needed about the topics and texts under discussion.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.2.1,CA-CCSS-ELA-2013,SL.3.1,,2,3,SL | 1 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Participate in collaborative conversations with diverse partners about grade 2 topics and texts with peers and adults in small and larger groups. a. Follow agreed-upon rules for discussions (e.g., gaining the floor in respectful ways listening to others with care, speaking one at a time about the topics and texts under discussion). b. Build on others’ talk in conversations by linking their comments to the remarks of others. c. Ask for clarification and further explanation as needed about the topics and texts under discussion.","Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher led) with diverse partners on grade 3 topics and+E601 texts, building on others’ ideas and expressing their own clearly. a. Come to discussions prepared, having read or studied required material; explicitly draw on that preparation and other information known about the topic to explore ideas under discussion. b. Follow agreed-upon rules for discussions (e.g., gaining the floor in respectful ways, listening to others with care, speaking one at a time about the topics and texts under discussion). c. Ask questions to check understanding of information presented, stay on topic, and link their comments to the remarks of others. d. Explain their own ideas and understanding in light of the discussion.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.3.1,CA-CCSS-ELA-2013,SL.4.1,,3,4,SL | 1 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher led) with diverse partners on grade 3 topics and+E601 texts, building on others’ ideas and expressing their own clearly. a. Come to discussions prepared, having read or studied required material; explicitly draw on that preparation and other information known about the topic to explore ideas under discussion. b. Follow agreed-upon rules for discussions (e.g., gaining the floor in respectful ways, listening to others with care, speaking one at a time about the topics and texts under discussion). c. Ask questions to check understanding of information presented, stay on topic, and link their comments to the remarks of others. d. Explain their own ideas and understanding in light of the discussion.","Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on grade 4 topics and texts, building on others’ ideas and expressing their own clearly. a. Come to discussions prepared, having read or studied required material; explicitly draw on that preparation and other information known about the topic to explore ideas under discussion. b. Follow agreed-upon rules for discussions and carry out assigned roles. c. Pose and respond to specific questions to clarify or follow up on information, and make comments that contribute to the discussion and link to the remarks of others. d.Review the key ideas expressed and explain their own ideas and understanding in light of the discussion.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.4.1,CA-CCSS-ELA-2013,SL.5.1,,4,5,SL | 1 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on grade 4 topics and texts, building on others’ ideas and expressing their own clearly. a. Come to discussions prepared, having read or studied required material; explicitly draw on that preparation and other information known about the topic to explore ideas under discussion. b. Follow agreed-upon rules for discussions and carry out assigned roles. c. Pose and respond to specific questions to clarify or follow up on information, and make comments that contribute to the discussion and link to the remarks of others. d.Review the key ideas expressed and explain their own ideas and understanding in light of the discussion.","Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher led) with diverse partners on grade 5 topics and texts, building on others’ ideas and expressing their own clearly. a. Come to discussions prepared, having read or studied required material; explicitly draw on that preparation and other information known about the topic to explore ideas under discussion. b. Follow agreed-upon rules for discussions and carry out assigned roles. c. Pose and respond to specific questions by making comments that contribute to the discussion and elaborate on the remarks of others. d. Review the key ideas expressed and draw conclusions in light of information and knowledge gained from the discussions.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.K.2,CA-CCSS-ELA-2013,SL.1.2,,0,1,SL | 2 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,Confirm understanding of a text read aloud or information presented orally or through other media by asking and answering questions about key details and requesting clarification if something is not understood. a. Understand and follow one- and two-step oral directions. CA,"Ask and answer questions about key details in a text read aloud or information presented orally or through other media. a. Give, restate, and follow simple two-step directions. CA",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.1.2,CA-CCSS-ELA-2013,SL.2.2,,1,2,SL | 2 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Ask and answer questions about key details in a text read aloud or information presented orally or through other media. a. Give, restate, and follow simple two-step directions. CA",Recount or describe key ideas or details from a text read aloud or information presented orally or through other media. a. Give and follow three- and four-step oral directions. CA,https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.2.2,CA-CCSS-ELA-2013,SL.3.2,,2,3,SL | 2 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,Recount or describe key ideas or details from a text read aloud or information presented orally or through other media. a. Give and follow three- and four-step oral directions. CA,"Determine the main ideas and supporting details of a text read aloud or information presented in diverse media and formats, including visually, quantitatively, and orally.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.3.2,CA-CCSS-ELA-2013,SL.4.2,,3,4,SL | 2 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Determine the main ideas and supporting details of a text read aloud or information presented in diverse media and formats, including visually, quantitatively, and orally.","Paraphrase portions of a text read aloud or information presented in diverse media and formats, including visually, quantitatively, and orally.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.4.2,CA-CCSS-ELA-2013,SL.5.2,,4,5,SL | 2 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Paraphrase portions of a text read aloud or information presented in diverse media and formats, including visually, quantitatively, and orally.","Summarize a written text read aloud or information presented in diverse media and formats, including visually, quantitatively, and orally.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.K.3,CA-CCSS-ELA-2013,SL.1.3,,0,1,SL | 3 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Ask and answer questions in order to seek help, get information, or clarify something that is not understood.",Ask and answer questions about what a speaker says in order to gather additional information or clarify something that is not understood.,https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.1.3,CA-CCSS-ELA-2013,SL.2.3,,1,2,SL | 3 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,Ask and answer questions about what a speaker says in order to gather additional information or clarify something that is not understood.,"Ask and answer questions about what a speaker says in order to clarify comprehension, gather additional information, or deepen understanding of a topic or issue.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.2.3,CA-CCSS-ELA-2013,SL.3.3,,2,3,SL | 3 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Ask and answer questions about what a speaker says in order to clarify comprehension, gather additional information, or deepen understanding of a topic or issue.","Ask and answer questions about information from a speaker, offering appropriate elaboration and detail.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.3.3,CA-CCSS-ELA-2013,SL.4.3,,3,4,SL | 3 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Ask and answer questions about information from a speaker, offering appropriate elaboration and detail.",Identify the reasons and evidence a speaker of media source provides to support particular points. CA,https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.4.3,CA-CCSS-ELA-2013,SL.5.3,,4,5,SL | 3 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,Identify the reasons and evidence a speaker of media source provides to support particular points. CA,"Summarize the points a speaker or media source makes and explain how each claim is supported by reason and evidence, and identify and analyze and logical fallacies. CA",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.K.4,CA-CCSS-ELA-2013,SL.1.4,,0,1,SL | 4 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Describe familiar people, places, things, and events and, with prompting and support, provide additional detail.","Describe people, places, things, and events with relevant details, expressing ideas and feelings clearly. a. Memorize and recite poems, rhymes, and songs with expression. CA",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.1.4,CA-CCSS-ELA-2013,SL.2.4,,1,2,SL | 4 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Describe people, places, things, and events with relevant details, expressing ideas and feelings clearly. a. Memorize and recite poems, rhymes, and songs with expression. CA","Tell a story or recount an experience with appropriate facts and relevant, descriptive details, speaking audibly in coherent sentences. a. Plan and deliver a narrative presentation that: recounts a well-elaborated event, includes details, reflects a logical sequence, and provides a conclusion. CA",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.2.4,CA-CCSS-ELA-2013,SL.3.4,,2,3,SL | 4 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Tell a story or recount an experience with appropriate facts and relevant, descriptive details, speaking audibly in coherent sentences. a. Plan and deliver a narrative presentation that: recounts a well-elaborated event, includes details, reflects a logical sequence, and provides a conclusion. CA","Report on a topic or text, tell a story, or recount an experience with appropriate facts and relevant, descriptive details, speaking clearly at an understandable pace. a. Plan and deliver an informative/explanatory presentation on a topic that: organizes ideas around major points of information, follows a logical sequence, includes supporting details, uses clear and specific vocabulary, and provides a strong conclusion. CA",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.3.4,CA-CCSS-ELA-2013,SL.4.4,,3,4,SL | 4 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Report on a topic or text, tell a story, or recount an experience with appropriate facts and relevant, descriptive details, speaking clearly at an understandable pace. a. Plan and deliver an informative/explanatory presentation on a topic that: organizes ideas around major points of information, follows a logical sequence, includes supporting details, uses clear and specific vocabulary, and provides a strong conclusion. CA","Report on a topic or text, tell a story, or recount an experience in an organized manner, using appropriate facts and relevant, descriptive details to support main ideas or themes; speak clearly at an understandable pace. a. Plan and deliver a narrative presentation that: relates ideas, observations, or recollections; provides a clear context; and includes clear insight into why the event or experience is memorable. CA",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.4.4,CA-CCSS-ELA-2013,SL.5.4,,4,5,SL | 4 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Report on a topic or text, tell a story, or recount an experience in an organized manner, using appropriate facts and relevant, descriptive details to support main ideas or themes; speak clearly at an understandable pace. a. Plan and deliver a narrative presentation that: relates ideas, observations, or recollections; provides a clear context; and includes clear insight into why the event or experience is memorable. CA","Report on a topic or text or present an opinion, sequencing ideas logically and using appropriate facts and relevant, descriptive details to support main ideas or themes; speak clearly at an understandable pace. a. Plan and deliver an opinion speech that: states an opinion, logically sequences evidence to support the speaker’s position, uses transition words to effectively link opinions and evidence (e.g., consequently and therefore), and provides a concluding statement related to the speaker’s position. CA b. Memorize and recite a poem or section of a speech or historical document using rate, expression, and gestures appropriate to the selection. CA",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.K.5,CA-CCSS-ELA-2013,SL.1.5,,0,1,SL | 5 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,Add drawings or other visual displays to descriptions as desired to provide additional detail.,"Add drawings or other visual displays to descriptions when appropriate to clarify ideas, thoughts, and feelings.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.1.5,CA-CCSS-ELA-2013,SL.2.5,,1,2,SL | 5 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Add drawings or other visual displays to descriptions when appropriate to clarify ideas, thoughts, and feelings.","Create audio recordings of stories or poems; add drawings or other visual displays to stories or recounts of experiences when appropriate to clarify ideas, thoughts, and feelings.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.2.5,CA-CCSS-ELA-2013,SL.3.5,,2,3,SL | 5 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Create audio recordings of stories or poems; add drawings or other visual displays to stories or recounts of experiences when appropriate to clarify ideas, thoughts, and feelings.",Create engaging audio recordings of stories or poems that demonstrate fluid reading at an understandable pace; add visual displays when appropriate to emphasize or enhance certain facts or details.,https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.3.5,CA-CCSS-ELA-2013,SL.4.5,,3,4,SL | 5 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,Create engaging audio recordings of stories or poems that demonstrate fluid reading at an understandable pace; add visual displays when appropriate to emphasize or enhance certain facts or details.,Add audio recordings and visual displays to presentations when appropriate to enhance the development of main ideas or themes.,https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.4.5,CA-CCSS-ELA-2013,SL.5.5,,4,5,SL | 5 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,Add audio recordings and visual displays to presentations when appropriate to enhance the development of main ideas or themes.,"Include multimedia components (e.g., graphics, sound) and visual displays in presentations when appropriate to enhance the development of main ideas or themes.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.K.6,CA-CCSS-ELA-2013,SL.1.6,,0,1,SL | 6 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Speak audibly and express thoughts, feelings, and ideas clearly.",Produce complete sentences when appropriate to task and situation. (See grade 1 Language standards 1 and 3 for specific expectations.),https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.1.6,CA-CCSS-ELA-2013,SL.2.6,,1,2,SL | 6 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,Produce complete sentences when appropriate to task and situation. (See grade 1 Language standards 1 and 3 for specific expectations.),Produce complete sentences when appropriate to task and situation in order to provide requested detail or clarification. (See grade 2 Language standards 1 and 3 for specific expectations.),https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.2.6,CA-CCSS-ELA-2013,SL.3.6,,2,3,SL | 6 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,Produce complete sentences when appropriate to task and situation in order to provide requested detail or clarification. (See grade 2 Language standards 1 and 3 for specific expectations.),Speak in complete sentences when appropriate to task and situation in order to provide requested detail or clarification. (See grade 3 Language standards 1 and 3 for specific expectations.),https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.3.6,CA-CCSS-ELA-2013,SL.4.6,,3,4,SL | 6 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,Speak in complete sentences when appropriate to task and situation in order to provide requested detail or clarification. (See grade 3 Language standards 1 and 3 for specific expectations.),"Differentiate between contexts that call for formal English (e.g., presenting ideas) and situations where informal discourse is appropriate (e.g., small-group discussion); use formal English when appropriate to task and situation. (See grade 4 Language standards 1 and 3 for specific expectations.)",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,SL.4.6,CA-CCSS-ELA-2013,SL.5.6,,4,5,SL | 6 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Differentiate between contexts that call for formal English (e.g., presenting ideas) and situations where informal discourse is appropriate (e.g., small-group discussion); use formal English when appropriate to task and situation. (See grade 4 Language standards 1 and 3 for specific expectations.)","Adapt speech to a variety of contexts and tasks, using formal English when appropriate to task and situation. (See grade 5 Language standards 1 and 3 for specific expectations.)",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.K.1,CA-CCSS-ELA-2013,W.1.1,,0,1,W | 1 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Use a combination of drawing, dictating, and writing to compose opinion pieces in which they tell a reader the topic or the name of the book they are writing about and state an opinion or preference about the topic or book (e.g., My favorite book is . . .).","Write opinion pieces in which they introduce the topic or name the book they are writing about, state an opinion, supply a reason for the opinion, and provide some sense of closure.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.1.1,CA-CCSS-ELA-2013,W.2.1,,1,2,W | 1 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Write opinion pieces in which they introduce the topic or name the book they are writing about, state an opinion, supply a reason for the opinion, and provide some sense of closure.","Write opinion pieces in which they introduce the topic or book they are writing about, state an opinion, supply reasons that support the opinion, use linking words (e.g., because, and, also) to connect opinion and reasons, and provide a concluding statement or section.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.2.1,CA-CCSS-ELA-2013,W.3.1,,2,3,W | 1 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Write opinion pieces in which they introduce the topic or book they are writing about, state an opinion, supply reasons that support the opinion, use linking words (e.g., because, and, also) to connect opinion and reasons, and provide a concluding statement or section.","Write opinion pieces on topics or texts, supporting a point of view with reasons. a. Introduce the topic or text they are writing about, state an opinion, and create an organizational structure that lists reasons. b. Provide reasons that support the opinion. c. Use linking words and phrases (e.g., because, therefore, since, for example) to connect opinion and reasons. d. Provide a concluding statement or section.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.3.1,CA-CCSS-ELA-2013,W.4.1,,3,4,W | 1 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Write opinion pieces on topics or texts, supporting a point of view with reasons. a. Introduce the topic or text they are writing about, state an opinion, and create an organizational structure that lists reasons. b. Provide reasons that support the opinion. c. Use linking words and phrases (e.g., because, therefore, since, for example) to connect opinion and reasons. d. Provide a concluding statement or section.","Write opinion pieces on topics or texts, supporting a point of view with reasons and information. a. Introduce a topic or text clearly, state an opinion, and create an organizational structure in which related ideas are grouped to support the writer’s purpose. b. Provide reasons that are supported by facts and details. c. Link opinion and reasons using words and phrases (e.g., for instance, in order to, in addition). d. Provide a concluding statement or section related to the opinion presented.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.4.1,CA-CCSS-ELA-2013,W.5.1,,4,5,W | 1 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Write opinion pieces on topics or texts, supporting a point of view with reasons and information. a. Introduce a topic or text clearly, state an opinion, and create an organizational structure in which related ideas are grouped to support the writer’s purpose. b. Provide reasons that are supported by facts and details. c. Link opinion and reasons using words and phrases (e.g., for instance, in order to, in addition). d. Provide a concluding statement or section related to the opinion presented.","Write opinion pieces on topics or texts, supporting a point of view with reasons and information. a. Introduce a topic or text clearly, state an opinion, and create an organizational structure in which ideas are logically grouped to support the writer’s purpose. b. Provide logically ordered reasons that are supported by facts and details. c. Link opinion and reasons using words, phrases, and clauses (e.g., consequently, specifically). d. Provide a concluding statement or section related to the opinion presented.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.K.10,CA-CCSS-ELA-2013,W.1.10,,0,1,W | 10 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,(Begins in grade 2) CA,(Begins in grade 2) CA,https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.1.10,CA-CCSS-ELA-2013,W.2.10,,1,2,W | 10 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,(Begins in grade 2) CA,"Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences. CA",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.2.10,CA-CCSS-ELA-2013,W.3.10,,2,3,W | 10 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences. CA","Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.3.10,CA-CCSS-ELA-2013,W.4.10,,3,4,W | 10 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences.","Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.4.10,CA-CCSS-ELA-2013,W.5.10,,4,5,W | 10 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences.","Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.K.2,CA-CCSS-ELA-2013,W.1.2,,0,1,W | 2 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Use a combination of drawing, dictating, and writing to compose informative/explanatory texts in which they name what they are writing about and supply some information about the topic.","Write informative/explanatory texts in which they name a topic, supply some facts about the topic, and provide some sense of closure.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.1.2,CA-CCSS-ELA-2013,W.2.2,,1,2,W | 2 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Write informative/explanatory texts in which they name a topic, supply some facts about the topic, and provide some sense of closure.","Write informative/explanatory texts in which they introduce a topic, use facts and definitions to develop points, and provide a concluding statement or section.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
