framework_id,code,grade,grade_range,art_type,subdiscipline,artistic_process,anchor_standard,enduring_understanding,essential_questions,process_components,performance_standards,source_url,page,raw_text
CA-VAPA-2019,5.DA:Cn10,5,,Dance,,Connecting,10: Synthesize and relate knowledge and personal experiences to make art,"As dance is experienced, all personal experiences, knowledge, and contexts are integrated and synthesized to interpret meaning.","How does dance deepen our understanding of ourselves, other knowledge, and events around us?",Synthesize,"a. Compare two dances with contrasting themes. Discuss feelings and ideas evoked by each. Describe how the themes and movements relate to points of view and experiences.
b. Choose a topic, concept, or content from another discipline of study and research how other art forms have expressed the topic. Create a dance study that expresses the idea. Explain how the dance study expressed the idea and discuss how this learning process is similar to, or different from, other learning situations.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.DA:Cn10
Grade: 5
Discipline: Dance
Artistic Process: ConnectingAnchor Standard: 10: Synthesize and relate knowledge and personal experiences to make art

Enduring Understanding: As dance is experienced, all personal experiences, knowledge, and contexts are integrated and synthesized to interpret meaning.
Essential Question(s): How does dance deepen our understanding of ourselves, other knowledge, and events around us?
Process Component(s): Synthesize

Performance Standard(s):
a. Compare two dances with contrasting themes. Discuss feelings and ideas evoked by each. Describe how the themes and movements relate to points of view and experiences.
b. Choose a topic, concept, or content from another discipline of study and research how other art forms have expressed the topic. Create a dance study that expresses the idea. Explain how the dance study expressed the idea and discuss how this learning process is similar to, or different from, other learning situations.
"
CA-VAPA-2019,5.DA:Cn11,5,,Dance,,Connecting,"11: Relate artistic ideas and works with societal, cultural, and historical context to deepen understanding","Dance literacy includes deep knowledge and perspectives about societal, cultural, historical, and community contexts.","How does knowing about societal, cultural, historical and community experiences expand dance literacy?",Relate,"Describe how the movement characteristics and qualities of a dance in a specific genre or style communicate the ideas and perspectives of the culture, historical period, or community from which the genre or style originated.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.DA:Cn11
Grade: 5
Discipline: Dance
Artistic Process: ConnectingAnchor Standard: 11: Relate artistic ideas and works with societal, cultural, and historical context to deepen understanding

Enduring Understanding: Dance literacy includes deep knowledge and perspectives about societal, cultural, historical, and community contexts.
Essential Question(s): How does knowing about societal, cultural, historical and community experiences expand dance literacy?
Process Component(s): Relate

Performance Standard(s):
Describe how the movement characteristics and qualities of a dance in a specific genre or style communicate the ideas and perspectives of the culture, historical period, or community from which the genre or style originated.
"
CA-VAPA-2019,5.MA:Cr1,5,,Media Arts,,Creating,1: Generate and conceptualize artistic ideas and work,"Media arts ideas, works, and processes are shaped by the imagination, creative processes, and by experiences, both within and outside of the arts.",How do media artists generate ideas? How can ideas for media arts productions be formed and developed to be effective and original?,Conceive,Envision original ideas and innovations for media artworks using personal experiences and the work of others.,https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MA:Cr1
Grade: 5
Discipline: Media Arts
Artistic Process: CreatingAnchor Standard: 1: Generate and conceptualize artistic ideas and work

Enduring Understanding: Media arts ideas, works, and processes are shaped by the imagination, creative processes, and by experiences, both within and outside of the arts.
Essential Question(s): How do media artists generate ideas? How can ideas for media arts productions be formed and developed to be effective and original?
Process Component(s): Conceive

Performance Standard(s):
Envision original ideas and innovations for media artworks using personal experiences and the work of others.
"
CA-VAPA-2019,5.MA:Cr3,5,,Media Arts,,Creating,3: Refine and complete artistic work,"The forming, integration, and refinement of aesthetic components, principles, and processes creates purpose, meaning, and artistic quality in media artworks.","What is required to produce a media artwork that conveys purpose, meaning, and artistic quality? How do media artists refine their work?",Construct,"a. Create content and combine components to convey expression, purpose, and meaning in a variety of media arts productions, utilizing sets of associated aesthetic principles, such as emphasis and exaggeration.
b. Determine how elements and components can be altered for clear communication and intentional effects, and refine media artworks to improve clarity and purpose.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MA:Cr3
Grade: 5
Discipline: Media Arts
Artistic Process: CreatingAnchor Standard: 3: Refine and complete artistic work

Enduring Understanding: The forming, integration, and refinement of aesthetic components, principles, and processes creates purpose, meaning, and artistic quality in media artworks.
Essential Question(s): What is required to produce a media artwork that conveys purpose, meaning, and artistic quality? How do media artists refine their work?
Process Component(s): Construct

Performance Standard(s):
a. Create content and combine components to convey expression, purpose, and meaning in a variety of media arts productions, utilizing sets of associated aesthetic principles, such as emphasis and exaggeration.
b. Determine how elements and components can be altered for clear communication and intentional effects, and refine media artworks to improve clarity and purpose.
"
CA-VAPA-2019,Prof.MA:Cr3,,Proficient,Media Arts,,Creating,3: Refine and complete artistic work,"The forming, integration, and refinement of aesthetic components, principles, and processes creates purpose, meaning, and artistic quality in media artworks.","What is required to produce a media artwork that conveys purpose, meaning, and artistic quality? How do media artists refine their work?",Construct,"a. Implement production processes, making artistically deliberate choices in content, technique, and style in media arts productions, demonstrating understanding of associated aesthetic principles, such as emphasis and tone.
b. Refine media artworks, honing aesthetic quality and stylistic elements towards intentional expression and purpose.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: Prof.MA:Cr3
Grade Range: Proficient
Discipline: Media Arts
Artistic Process: CreatingAnchor Standard: 3: Refine and complete artistic work

Enduring Understanding: The forming, integration, and refinement of aesthetic components, principles, and processes creates purpose, meaning, and artistic quality in media artworks.
Essential Question(s): What is required to produce a media artwork that conveys purpose, meaning, and artistic quality? How do media artists refine their work?
Process Component(s): Construct

Performance Standard(s):
a. Implement production processes, making artistically deliberate choices in content, technique, and style in media arts productions, demonstrating understanding of associated aesthetic principles, such as emphasis and tone.
b. Refine media artworks, honing aesthetic quality and stylistic elements towards intentional expression and purpose.
"
CA-VAPA-2019,Acc.MA:Cr3,,Intermediate,Media Arts,,Creating,3: Refine and complete artistic work,"The forming, integration, and refinement of aesthetic components, principles, and processes creates purpose, meaning, and artistic quality in media artworks.","What is required to produce a media artwork that conveys purpose, meaning, and artistic quality? How do media artists refine their work?",Construct,"a. Effectively implement production processes, artistically crafting and integrating content, technique and stylistic conventions in media arts productions, demonstrating understanding of associated aesthetic principles, such as consistency and juxtaposition.
b. Refine and elaborate aesthetic elements and technical components to intentionally form impactful expressions in media artworks for specific purposes, audiences and contexts.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: Acc.MA:Cr3
Grade Range: Intermediate
Discipline: Media Arts
Artistic Process: CreatingAnchor Standard: 3: Refine and complete artistic work

Enduring Understanding: The forming, integration, and refinement of aesthetic components, principles, and processes creates purpose, meaning, and artistic quality in media artworks.
Essential Question(s): What is required to produce a media artwork that conveys purpose, meaning, and artistic quality? How do media artists refine their work?
Process Component(s): Construct

Performance Standard(s):
a. Effectively implement production processes, artistically crafting and integrating content, technique and stylistic conventions in media arts productions, demonstrating understanding of associated aesthetic principles, such as consistency and juxtaposition.
b. Refine and elaborate aesthetic elements and technical components to intentionally form impactful expressions in media artworks for specific purposes, audiences and contexts.
"
CA-VAPA-2019,5.MA:Cr2,5,,Media Arts,,Creating,2: Organize and develop artistic ideas and work,"Media artists plan, organize, and develop creative ideas and models into process structures that can effectively realize the artistic idea.",How do media artists organize and develop ideas and models into process structures to achieve the desired end product?,Develop,"Develop, present, and test ideas, plans, models, and/or proposals for media arts productions, considering the artistic goals and audience.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MA:Cr2
Grade: 5
Discipline: Media Arts
Artistic Process: CreatingAnchor Standard: 2: Organize and develop artistic ideas and work

Enduring Understanding: Media artists plan, organize, and develop creative ideas and models into process structures that can effectively realize the artistic idea.
Essential Question(s): How do media artists organize and develop ideas and models into process structures to achieve the desired end product?
Process Component(s): Develop

Performance Standard(s):
Develop, present, and test ideas, plans, models, and/or proposals for media arts productions, considering the artistic goals and audience.
"
CA-VAPA-2019,5.MA:Pr4,5,,Media Arts,,Producing (Media Arts only),"4. Select, analyze, and interpret artistic work for presentation","Media artists integrate various forms and contents to develop complex, unified artworks.",How are complex media arts experiences constructed?,Integrate,Create media artworks through the integration of multiple contents and forms.,https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MA:Pr4
Grade: 5
Discipline: Media Arts
Artistic Process: Producing (Media Arts only)Anchor Standard: 4. Select, analyze, and interpret artistic work for presentation

Enduring Understanding: Media artists integrate various forms and contents to develop complex, unified artworks.
Essential Question(s): How are complex media arts experiences constructed?
Process Component(s): Integrate

Performance Standard(s):
Create media artworks through the integration of multiple contents and forms.
"
CA-VAPA-2019,5.MA:Pr5,5,,Media Arts,,Producing (Media Arts only),5: Develop and refine artistic techniques and work for presentation,Media artists require a range of skills and abilities to creatively solve problems within and through media arts productions.,What skills are required for creating effective media artworks and how are they improved? How are creativity and innovation developed within and through media arts productions? How do media artists use various tools and techniques?,Practice,"a. Enact various roles to practice fundamental ability in artistic, design, technical, and soft skills, such as formal technique and collaboration, in media arts productions.
b. Practice fundamental creative and innovative abilities, such as expanding conventions and experimental use of tools, in addressing problems within and through media arts productions.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MA:Pr5
Grade: 5
Discipline: Media Arts
Artistic Process: Producing (Media Arts only)Anchor Standard: 5: Develop and refine artistic techniques and work for presentation

Enduring Understanding: Media artists require a range of skills and abilities to creatively solve problems within and through media arts productions.
Essential Question(s): What skills are required for creating effective media artworks and how are they improved? How are creativity and innovation developed within and through media arts productions? How do media artists use various tools and techniques?
Process Component(s): Practice

Performance Standard(s):
a. Enact various roles to practice fundamental ability in artistic, design, technical, and soft skills, such as formal technique and collaboration, in media arts productions.
b. Practice fundamental creative and innovative abilities, such as expanding conventions and experimental use of tools, in addressing problems within and through media arts productions.
"
CA-VAPA-2019,5.MA:Pr6,5,,Media Arts,,Producing (Media Arts only),6: Convey meaning through the presentation of artistic work,"Media artists purposefully present, share, and distribute media artworks for various contexts.","How does time, place, audience, and context affect presenting or performing choices for media artworks?",Present,"Compare qualities and purposes of presentation formats, associated processes, results, and improvements for presentation of media artworks.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MA:Pr6
Grade: 5
Discipline: Media Arts
Artistic Process: Producing (Media Arts only)Anchor Standard: 6: Convey meaning through the presentation of artistic work

Enduring Understanding: Media artists purposefully present, share, and distribute media artworks for various contexts.
Essential Question(s): How does time, place, audience, and context affect presenting or performing choices for media artworks?
Process Component(s): Present

Performance Standard(s):
Compare qualities and purposes of presentation formats, associated processes, results, and improvements for presentation of media artworks.
"
CA-VAPA-2019,5.MA:Re7,5,,Media Arts,,Responding,7: Perceive and analyze artistic work,Identifying the qualities and characteristics of media artworks improves one's artistic appreciation and production.,How do we 'read' media artworks and discern their relational components? How do media artworks function to convey meaning and manage audience experience?,Perceive,"a. Identify, describe, and differentiate how messages and meaning are created by components in media artworks.
b. Identify, describe, and differentiate how various forms, methods, and styles in media artworks manage audience experience.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MA:Re7
Grade: 5
Discipline: Media Arts
Artistic Process: RespondingAnchor Standard: 7: Perceive and analyze artistic work

Enduring Understanding: Identifying the qualities and characteristics of media artworks improves one's artistic appreciation and production.
Essential Question(s): How do we 'read' media artworks and discern their relational components? How do media artworks function to convey meaning and manage audience experience?
Process Component(s): Perceive

Performance Standard(s):
a. Identify, describe, and differentiate how messages and meaning are created by components in media artworks.
b. Identify, describe, and differentiate how various forms, methods, and styles in media artworks manage audience experience.
"
CA-VAPA-2019,5.MA:Re8,5,,Media Arts,,Responding,8: Interpret intent and meaning in artistic work,"Interpretation and appreciation require consideration of the intent, form, and context of the media and artwork.",How do people relate to and interpret media artworks?,Interpret,"Determine and compare personal and group interpretations of a variety of media artworks, considering their intention and context.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MA:Re8
Grade: 5
Discipline: Media Arts
Artistic Process: RespondingAnchor Standard: 8: Interpret intent and meaning in artistic work

Enduring Understanding: Interpretation and appreciation require consideration of the intent, form, and context of the media and artwork.
Essential Question(s): How do people relate to and interpret media artworks?
Process Component(s): Interpret

Performance Standard(s):
Determine and compare personal and group interpretations of a variety of media artworks, considering their intention and context.
"
CA-VAPA-2019,5.MA:Re9,5,,Media Arts,,Responding,9: Apply criteria to evaluate artistic work,"Skillful evaluation and critique are critical components of experiencing, appreciating, and producing media artworks.",How and why do media artists value and judge media artworks? When and how should we evaluate and critique media artworks to improve them?,Evaluate,"Determine and apply criteria for evaluating media artworks and production processes, considering context, and practicing constructive feedback.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MA:Re9
Grade: 5
Discipline: Media Arts
Artistic Process: RespondingAnchor Standard: 9: Apply criteria to evaluate artistic work

Enduring Understanding: Skillful evaluation and critique are critical components of experiencing, appreciating, and producing media artworks.
Essential Question(s): How and why do media artists value and judge media artworks? When and how should we evaluate and critique media artworks to improve them?
Process Component(s): Evaluate

Performance Standard(s):
Determine and apply criteria for evaluating media artworks and production processes, considering context, and practicing constructive feedback.
"
CA-VAPA-2019,5.MA:Cn10,5,,Media Arts,,Connecting,10: Synthesize and relate knowledge and personal experiences to make art,: Media artworks synthesize meaning and form cultural experience.,How do we relate knowledge and experiences to understanding and making media artworks? How do we learn about and create meaning through producing media artworks?,Synthesize,"a. Access and use internal and external resources, such as interests, knowledge, and experiences, to create media artworks.
b. Examine and show how media artworks form meanings, situations, and cultural experiences, such as news and events.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MA:Cn10
Grade: 5
Discipline: Media Arts
Artistic Process: ConnectingAnchor Standard: 10: Synthesize and relate knowledge and personal experiences to make art

Enduring Understanding: : Media artworks synthesize meaning and form cultural experience.
Essential Question(s): How do we relate knowledge and experiences to understanding and making media artworks? How do we learn about and create meaning through producing media artworks?
Process Component(s): Synthesize

Performance Standard(s):
a. Access and use internal and external resources, such as interests, knowledge, and experiences, to create media artworks.
b. Examine and show how media artworks form meanings, situations, and cultural experiences, such as news and events.
"
CA-VAPA-2019,5.MA:Cn11,5,,Media Arts,,Connecting,"11: Relate artistic ideas and works with societal, cultural, and historical context to deepen understanding","Media artworks and ideas are better understood and produced by relating them to their purposes, values, and various contexts.","How does media arts relate to its various contexts, purposes, and values? How does investigating these relationships inform and deepen the media artist's understanding and work?",Relate,"a. Research and show how media artworks and ideas relate to personal, social, and community life, such as exploring commercial and information purposes, history, and ethics.
b. Examine, discuss and interact appropriately with media arts tools and environments, considering ethics, rules, and media literacy.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MA:Cn11
Grade: 5
Discipline: Media Arts
Artistic Process: ConnectingAnchor Standard: 11: Relate artistic ideas and works with societal, cultural, and historical context to deepen understanding

Enduring Understanding: Media artworks and ideas are better understood and produced by relating them to their purposes, values, and various contexts.
Essential Question(s): How does media arts relate to its various contexts, purposes, and values? How does investigating these relationships inform and deepen the media artist's understanding and work?
Process Component(s): Relate

Performance Standard(s):
a. Research and show how media artworks and ideas relate to personal, social, and community life, such as exploring commercial and information purposes, history, and ethics.
b. Examine, discuss and interact appropriately with media arts tools and environments, considering ethics, rules, and media literacy.
"
CA-VAPA-2019,5.MU:Cr1,5,,Music,TK-8,Creating,1: Generate and conceptualize artistic ideas and work,"The creative ideas, concepts, and feelings that influence musicians’ work emerge from a variety of sources.",How do musicians generate creative ideas?,Imagine,"a. Improvise rhythmic, melodic, and harmonic ideas, and explain connection to specific purpose and context (such as social, cultural, and historical).
b. Generate musical ideas (such as rhythms, melodies, and accompaniment patterns) within specific related tonalities, meters, and simple chord changes.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MU:Cr1
Grade: 5
Discipline: MusicSubdiscipline: TK-8
Artistic Process: CreatingAnchor Standard: 1: Generate and conceptualize artistic ideas and work

Enduring Understanding: The creative ideas, concepts, and feelings that influence musicians’ work emerge from a variety of sources.
Essential Question(s): How do musicians generate creative ideas?
Process Component(s): Imagine

Performance Standard(s):
a. Improvise rhythmic, melodic, and harmonic ideas, and explain connection to specific purpose and context (such as social, cultural, and historical).
b. Generate musical ideas (such as rhythms, melodies, and accompaniment patterns) within specific related tonalities, meters, and simple chord changes.
"
CA-VAPA-2019,5.MU:Cr2,5,,Music,TK-8,Creating,2: Organize and develop artistic ideas and work,"Musicians’ creative choices are influenced by their expertise, context, and expressive intent",How do musicians make creative decisions?,Plan & Make,"a. Demonstrate selected and developed musical ideas for improvisations, arrangements, or compositions to express intent, and explain connection to purpose and context.
b. Use standard and/or iconic notation and/or recording technology to document personal rhythmic, melodic, and two chord harmonic musical ideas.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MU:Cr2
Grade: 5
Discipline: MusicSubdiscipline: TK-8
Artistic Process: CreatingAnchor Standard: 2: Organize and develop artistic ideas and work

Enduring Understanding: Musicians’ creative choices are influenced by their expertise, context, and expressive intent
Essential Question(s): How do musicians make creative decisions?
Process Component(s): Plan & Make

Performance Standard(s):
a. Demonstrate selected and developed musical ideas for improvisations, arrangements, or compositions to express intent, and explain connection to purpose and context.
b. Use standard and/or iconic notation and/or recording technology to document personal rhythmic, melodic, and two chord harmonic musical ideas.
"
CA-VAPA-2019,5.MU:Cr3.1,5,,Music,TK-8,Creating,3: Refine and complete artistic work,"3.1 Musicians evaluate, and refine their work through openness to new ideas, persistence, and the application of appropriate criteria.",How do musicians improve the quality of their creative work?,Evaluate and Refine,"Evaluate, refine, and document revisions to personal music, applying teacher-provided and collaboratively developed criteria and feedback, and explain rationale for changes.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MU:Cr3.1
Grade: 5
Discipline: MusicSubdiscipline: TK-8
Artistic Process: CreatingAnchor Standard: 3: Refine and complete artistic work

Enduring Understanding: 3.1 Musicians evaluate, and refine their work through openness to new ideas, persistence, and the application of appropriate criteria.
Essential Question(s): How do musicians improve the quality of their creative work?
Process Component(s): Evaluate and Refine

Performance Standard(s):
Evaluate, refine, and document revisions to personal music, applying teacher-provided and collaboratively developed criteria and feedback, and explain rationale for changes.
"
CA-VAPA-2019,5.MU:Cr3.2,5,,Music,TK-8,Creating,3: Refine and complete artistic work,3.2 Musicians’ presentation of creative work is the culmination of a process of creation and communication.,When is creative work ready to share?,Present,Present the final version of personal created music to others that demonstrates craftsmanship and explain connection to expressive intent.,https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MU:Cr3.2
Grade: 5
Discipline: MusicSubdiscipline: TK-8
Artistic Process: CreatingAnchor Standard: 3: Refine and complete artistic work

Enduring Understanding: 3.2 Musicians’ presentation of creative work is the culmination of a process of creation and communication.
Essential Question(s): When is creative work ready to share?
Process Component(s): Present

Performance Standard(s):
Present the final version of personal created music to others that demonstrates craftsmanship and explain connection to expressive intent.
"
CA-VAPA-2019,5.MU:Pr4.1,5,,Music,TK-8,Performing,"4. Select, analyze, and interpret artistic work for presentation","4.1 Performers’ interest in and knowledge of musical works, understanding of their own technical skill, and the context for a performance influence the selection of repertoire.",How do performers select repertoire?,Select,"Demonstrate and explain how the selection of music to perform is influenced by personal interest, knowledge, and context, as well as their personal and others’ technical skill.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MU:Pr4.1
Grade: 5
Discipline: MusicSubdiscipline: TK-8
Artistic Process: PerformingAnchor Standard: 4. Select, analyze, and interpret artistic work for presentation

Enduring Understanding: 4.1 Performers’ interest in and knowledge of musical works, understanding of their own technical skill, and the context for a performance influence the selection of repertoire.
Essential Question(s): How do performers select repertoire?
Process Component(s): Select

Performance Standard(s):
Demonstrate and explain how the selection of music to perform is influenced by personal interest, knowledge, and context, as well as their personal and others’ technical skill.
"
CA-VAPA-2019,5.MU:Pr4.2,5,,Music,TK-8,Performing,"4. Select, analyze, and interpret artistic work for presentation",4.2 Analyzing creators’ context and how they manipulate elements of music provides insight into their intent and informs performance.,How does understanding the structure and context of musical works inform performance?,Analyze,"a. Demonstrate understanding of the structure and the elements of music (such as rhythm, pitch, form, and harmony) in music selected for performance.
b. When analyzing selected music, read and perform using standard notation.
c. Explain how context (such as personal, social, cultural, and historical) informs performances.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MU:Pr4.2
Grade: 5
Discipline: MusicSubdiscipline: TK-8
Artistic Process: PerformingAnchor Standard: 4. Select, analyze, and interpret artistic work for presentation

Enduring Understanding: 4.2 Analyzing creators’ context and how they manipulate elements of music provides insight into their intent and informs performance.
Essential Question(s): How does understanding the structure and context of musical works inform performance?
Process Component(s): Analyze

Performance Standard(s):
a. Demonstrate understanding of the structure and the elements of music (such as rhythm, pitch, form, and harmony) in music selected for performance.
b. When analyzing selected music, read and perform using standard notation.
c. Explain how context (such as personal, social, cultural, and historical) informs performances.
"
CA-VAPA-2019,5.MU:Pr4.3,5,,Music,TK-8,Performing,"4. Select, analyze, and interpret artistic work for presentation",4.3 Performers make interpretive decisions based on their understanding of context and expressive intent.,How do performers interpret musical works?,Interpret,"Demonstrate and explain how intent is conveyed through interpretive decisions and expressive qualities (such as dynamics, tempo, timbre, and articulation/ style).",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MU:Pr4.3
Grade: 5
Discipline: MusicSubdiscipline: TK-8
Artistic Process: PerformingAnchor Standard: 4. Select, analyze, and interpret artistic work for presentation

Enduring Understanding: 4.3 Performers make interpretive decisions based on their understanding of context and expressive intent.
Essential Question(s): How do performers interpret musical works?
Process Component(s): Interpret

Performance Standard(s):
Demonstrate and explain how intent is conveyed through interpretive decisions and expressive qualities (such as dynamics, tempo, timbre, and articulation/ style).
"
CA-VAPA-2019,5.MU:Pr5,5,,Music,TK-8,Performing,5: Develop and refine artistic techniques and work for presentation,"To express their musical ideas, musicians analyze, evaluate, and refine their performance over time through openness to new ideas, persistence, and the application of appropriate criteria.",How do musicians improve the quality of their performance?,"Rehearse, Evaluate, and Refine","a. Apply teacher provided and established criteria and feedback to evaluate the accuracy and expressiveness of ensemble and personal performances.
b. Rehearse to refine technical accuracy and expressive qualities to address challenges and show improvement over time.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MU:Pr5
Grade: 5
Discipline: MusicSubdiscipline: TK-8
Artistic Process: PerformingAnchor Standard: 5: Develop and refine artistic techniques and work for presentation

Enduring Understanding: To express their musical ideas, musicians analyze, evaluate, and refine their performance over time through openness to new ideas, persistence, and the application of appropriate criteria.
Essential Question(s): How do musicians improve the quality of their performance?
Process Component(s): Rehearse, Evaluate, and Refine

Performance Standard(s):
a. Apply teacher provided and established criteria and feedback to evaluate the accuracy and expressiveness of ensemble and personal performances.
b. Rehearse to refine technical accuracy and expressive qualities to address challenges and show improvement over time.
"
CA-VAPA-2019,5.MU:Pr6,5,,Music,TK-8,Performing,6: Convey meaning through the presentation of artistic work,"Musicians judge performance based on criteria that vary across time, place, and cultures. The context and how a work is presented influence audience response.",When is a performance judged ready to present? How do context and the manner in which musical work is presented influence audience response?,Present,"a. Perform music, alone or with others, with expression, technical accuracy, and appropriate interpretation.
b. Demonstrate performance decorum and audience etiquette appropriate for the context, venue, genre, and style.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MU:Pr6
Grade: 5
Discipline: MusicSubdiscipline: TK-8
Artistic Process: PerformingAnchor Standard: 6: Convey meaning through the presentation of artistic work

Enduring Understanding: Musicians judge performance based on criteria that vary across time, place, and cultures. The context and how a work is presented influence audience response.
Essential Question(s): When is a performance judged ready to present? How do context and the manner in which musical work is presented influence audience response?
Process Component(s): Present

Performance Standard(s):
a. Perform music, alone or with others, with expression, technical accuracy, and appropriate interpretation.
b. Demonstrate performance decorum and audience etiquette appropriate for the context, venue, genre, and style.
"
CA-VAPA-2019,5.MU:Cn11,5,,Music,TK-8,Connecting,"11: Relate artistic ideas and works with societal, cultural, and historical context to deepen understanding","Musicians connect societal, cultural, and historical contexts when creating, performing, and responding.","How do musicians make meaningful connections to societal, cultural, and historical contexts when creating, performing, and responding?",Relate,"Explain and demonstrate connections between music and societal, cultural, and historical contexts.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: 5.MU:Cn11
Grade: 5
Discipline: MusicSubdiscipline: TK-8
Artistic Process: ConnectingAnchor Standard: 11: Relate artistic ideas and works with societal, cultural, and historical context to deepen understanding

Enduring Understanding: Musicians connect societal, cultural, and historical contexts when creating, performing, and responding.
Essential Question(s): How do musicians make meaningful connections to societal, cultural, and historical contexts when creating, performing, and responding?
Process Component(s): Relate

Performance Standard(s):
Explain and demonstrate connections between music and societal, cultural, and historical contexts.
"
CA-VAPA-2019,Nov.MU:H.Cr1,,Novice,Music,Harmonizing Instruments,Creating,1: Generate and conceptualize artistic ideas and work,"The creative ideas, concepts, and feelings that influence musicians’ work emerge from a variety of sources.",How do musicians generate creative ideas?,Imagine,"Generate melodic, rhythmic, and harmonic ideas for simple melodies and chordal accompaniments for given melodies.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: Nov.MU:H.Cr1
Grade Range: Novice
Discipline: MusicSubdiscipline: Harmonizing Instruments
Artistic Process: CreatingAnchor Standard: 1: Generate and conceptualize artistic ideas and work

Enduring Understanding: The creative ideas, concepts, and feelings that influence musicians’ work emerge from a variety of sources.
Essential Question(s): How do musicians generate creative ideas?
Process Component(s): Imagine

Performance Standard(s):
Generate melodic, rhythmic, and harmonic ideas for simple melodies and chordal accompaniments for given melodies.
"
CA-VAPA-2019,Int.MU:H.Cr1,,Intermediate,Music,Harmonizing Instruments,Creating,1: Generate and conceptualize artistic ideas and work,"The creative ideas, concepts, and feelings that influence musicians’ work emerge from a variety of sources.",How do musicians generate creative ideas?,Imagine,"Generate melodic, rhythmic, and harmonic ideas for melodies created over specified chord progressions or 
AB / ABA forms and two-to three-chord accompaniments for given melodies.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: Int.MU:H.Cr1
Grade Range: Intermediate
Discipline: MusicSubdiscipline: Harmonizing Instruments
Artistic Process: CreatingAnchor Standard: 1: Generate and conceptualize artistic ideas and work

Enduring Understanding: The creative ideas, concepts, and feelings that influence musicians’ work emerge from a variety of sources.
Essential Question(s): How do musicians generate creative ideas?
Process Component(s): Imagine

Performance Standard(s):
Generate melodic, rhythmic, and harmonic ideas for melodies created over specified chord progressions or 
AB / ABA forms and two-to three-chord accompaniments for given melodies.
"
CA-VAPA-2019,Nov.MU:H.Cr2,,Novice,Music,Harmonizing Instruments,Creating,2: Organize and develop artistic ideas and work,"Musicians’ creative choices are influenced by their expertise, context, and expressive intent.",How do musicians make creative decisions?,Plan & Make,"Select, develop, and use standard notation or audio/video recording to document melodic, rhythmic, and harmonic ideas for drafts of simple melodies and chordal accompaniments for given melodies.",https://www.cde.ca.gov/be/st/ss/index.asp,,"Standard Identifier: Nov.MU:H.Cr2
Grade Range: Novice
Discipline: MusicSubdiscipline: Harmonizing Instruments
Artistic Process: CreatingAnchor Standard: 2: Organize and develop artistic ideas and work

Enduring Understanding: Musicians’ creative choices are influenced by their expertise, context, and expressive intent.
Essential Question(s): How do musicians make creative decisions?
Process Component(s): Plan & Make

Performance Standard(s):
Select, develop, and use standard notation or audio/video recording to document melodic, rhythmic, and harmonic ideas for drafts of simple melodies and chordal accompaniments for given melodies.
"
