framework_id,code,grade,cluster,overarching_standard_code,overarching_standard,text,source_url,page,raw_text
CA-PE-2005,PE-4.3.8,4,Assessment,PE-4.3,Students assess and maintain a level of physical fitness to improve health and performance.,"Measure and record changes in aerobic capacity and muscular strength, using scientiﬁcally based health-related physical ﬁtness assessments.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.3.8
Grade: 4
Cluster: Assessment

Overarching Standard:
Students assess and maintain a level of physical fitness to improve health and performance.

Standard:
Measure and record changes in aerobic capacity and muscular strength, using scientiﬁcally based health-related physical ﬁtness assessments.
"
CA-PE-2005,PE-4.3.9,4,Assessment,PE-4.3,Students assess and maintain a level of physical fitness to improve health and performance.,"Meet minimum requirements for health-related physical ﬁtness, using scientiﬁcally based health-related physical ﬁtness assessments.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.3.9
Grade: 4
Cluster: Assessment

Overarching Standard:
Students assess and maintain a level of physical fitness to improve health and performance.

Standard:
Meet minimum requirements for health-related physical ﬁtness, using scientiﬁcally based health-related physical ﬁtness assessments.
"
CA-PE-2005,PE-4.4,4,,,,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4
Grade: 4

Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.
"
CA-PE-2005,PE-4.4.1,4,Fitness Concepts,PE-4.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Identify the correct body alignment for performing lower-body stretches.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4.1
Grade: 4
Cluster: Fitness Concepts

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Identify the correct body alignment for performing lower-body stretches.
"
CA-PE-2005,PE-4.4.10,4,Aerobic Capacity,PE-4.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Identify two characteristics of physical activity that build aerobic capacity.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4.10
Grade: 4
Cluster: Aerobic Capacity

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Identify two characteristics of physical activity that build aerobic capacity.
"
CA-PE-2005,PE-4.4.11,4,Aerobic Capacity,PE-4.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Determine the intensity of personal physical activity by using the concept of perceived exertion.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4.11
Grade: 4
Cluster: Aerobic Capacity

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Determine the intensity of personal physical activity by using the concept of perceived exertion.
"
CA-PE-2005,PE-4.4.12,4,Muscular Strength/Endurance,PE-4.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Describe the difference between muscular strength and muscular endurance.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4.12
Grade: 4
Cluster: Muscular Strength/Endurance

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Describe the difference between muscular strength and muscular endurance.
"
CA-PE-2005,PE-4.4.13,4,Muscular Strength/Endurance,PE-4.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Explain why muscular endurance or muscular strength activities do not increase muscle mass in preadolescent children.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4.13
Grade: 4
Cluster: Muscular Strength/Endurance

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain why muscular endurance or muscular strength activities do not increase muscle mass in preadolescent children.
"
CA-PE-2005,PE-4.4.14,4,Muscular Strength/Endurance,PE-4.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Recognize how strengthening major muscles can improve performance at work and play.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4.14
Grade: 4
Cluster: Muscular Strength/Endurance

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Recognize how strengthening major muscles can improve performance at work and play.
"
CA-PE-2005,PE-4.4.15,4,Muscular Strength/Endurance,PE-4.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Describe the correct form to push and pull heavy objects.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4.15
Grade: 4
Cluster: Muscular Strength/Endurance

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Describe the correct form to push and pull heavy objects.
"
CA-PE-2005,PE-4.4.16,4,Flexibility,PE-4.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Explain the value of increased ﬂexibility when participating in physical activity.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4.16
Grade: 4
Cluster: Flexibility

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain the value of increased ﬂexibility when participating in physical activity.
"
CA-PE-2005,PE-4.4.17,4,Body Composition,PE-4.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.","Explain the effect of regular, sustained physical activity on the body’s ability to consume calories and burn fat for energy.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4.17
Grade: 4
Cluster: Body Composition

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain the effect of regular, sustained physical activity on the body’s ability to consume calories and burn fat for energy.
"
CA-PE-2005,PE-4.4.2,4,Fitness Concepts,PE-4.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.","Explain the principles of physical ﬁtness: frequency, intensity, time, and type.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4.2
Grade: 4
Cluster: Fitness Concepts

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain the principles of physical ﬁtness: frequency, intensity, time, and type.
"
CA-PE-2005,PE-4.4.3,4,Fitness Concepts,PE-4.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.","Set personal short-term goals for aerobic endurance, muscular strength and endurance, and ﬂexibility and monitor progress by measuring and recording personal ﬁtness scores.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4.3
Grade: 4
Cluster: Fitness Concepts

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Set personal short-term goals for aerobic endurance, muscular strength and endurance, and ﬂexibility and monitor progress by measuring and recording personal ﬁtness scores.
"
CA-PE-2005,PE-4.4.4,4,Fitness Concepts,PE-4.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Identify healthful choices for meals and snacks that help improve physical performance.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4.4
Grade: 4
Cluster: Fitness Concepts

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Identify healthful choices for meals and snacks that help improve physical performance.
"
CA-PE-2005,PE-4.4.5,4,Fitness Concepts,PE-4.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.","Explain why the body needs water before, during, and after physical activity.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4.5
Grade: 4
Cluster: Fitness Concepts

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain why the body needs water before, during, and after physical activity.
"
CA-PE-2005,PE-4.4.6,4,Fitness Concepts,PE-4.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Explain why the body uses a higher percentage of carbohydrates for fuel during high- intensity physical activity and a higher percentage of fat for fuel during low-intensity physical activity.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4.6
Grade: 4
Cluster: Fitness Concepts

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain why the body uses a higher percentage of carbohydrates for fuel during high- intensity physical activity and a higher percentage of fat for fuel during low-intensity physical activity.
"
CA-PE-2005,PE-4.4.7,4,Fitness Concepts,PE-4.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Explain the purpose of warm-up and cool-down periods.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4.7
Grade: 4
Cluster: Fitness Concepts

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain the purpose of warm-up and cool-down periods.
"
CA-PE-2005,PE-4.4.8,4,Aerobic Capacity,PE-4.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Calculate personal heart rate per minute by recording heartbeats for ten-second intervals and 15-second intervals.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4.8
Grade: 4
Cluster: Aerobic Capacity

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Calculate personal heart rate per minute by recording heartbeats for ten-second intervals and 15-second intervals.
"
CA-PE-2005,PE-4.4.9,4,Aerobic Capacity,PE-4.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Explain why a strong heart is able to return quickly to its resting rate after exertion.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.4.9
Grade: 4
Cluster: Aerobic Capacity

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain why a strong heart is able to return quickly to its resting rate after exertion.
"
CA-PE-2005,PE-4.5,4,,,,"Students demonstrate and utilize knowledge of psychological and sociological concepts, principles, and strategies that apply to the learning and performance of physical activity.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.5
Grade: 4

Standard:
Students demonstrate and utilize knowledge of psychological and sociological concepts, principles, and strategies that apply to the learning and performance of physical activity.
"
CA-PE-2005,PE-4.5.1,4,Self-Responsibility,PE-4.5,"Students demonstrate and utilize knowledge of psychological and sociological concepts, principles, and strategies that apply to the learning and performance of physical activity.",Set a personal goal to improve an area of health-related physical ﬁtness and work toward that goal in nonschool time.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.5.1
Grade: 4
Cluster: Self-Responsibility

Overarching Standard:
Students demonstrate and utilize knowledge of psychological and sociological concepts, principles, and strategies that apply to the learning and performance of physical activity.

Standard:
Set a personal goal to improve an area of health-related physical ﬁtness and work toward that goal in nonschool time.
"
CA-PE-2005,PE-4.5.2,4,Self-Responsibility,PE-4.5,"Students demonstrate and utilize knowledge of psychological and sociological concepts, principles, and strategies that apply to the learning and performance of physical activity.",Collect data and record progress toward attainment of a personal ﬁtness goal.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.5.2
Grade: 4
Cluster: Self-Responsibility

Overarching Standard:
Students demonstrate and utilize knowledge of psychological and sociological concepts, principles, and strategies that apply to the learning and performance of physical activity.

Standard:
Collect data and record progress toward attainment of a personal ﬁtness goal.
"
CA-PE-2005,PE-4.5.3,4,Self-Responsibility,PE-4.5,"Students demonstrate and utilize knowledge of psychological and sociological concepts, principles, and strategies that apply to the learning and performance of physical activity.",Accept responsibility for one’s own performance without blaming others.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.5.3
Grade: 4
Cluster: Self-Responsibility

Overarching Standard:
Students demonstrate and utilize knowledge of psychological and sociological concepts, principles, and strategies that apply to the learning and performance of physical activity.

Standard:
Accept responsibility for one’s own performance without blaming others.
"
CA-PE-2005,PE-4.5.4,4,Self-Responsibility,PE-4.5,"Students demonstrate and utilize knowledge of psychological and sociological concepts, principles, and strategies that apply to the learning and performance of physical activity.",Respond to winning and losing with dignity and respect.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.5.4
Grade: 4
Cluster: Self-Responsibility

Overarching Standard:
Students demonstrate and utilize knowledge of psychological and sociological concepts, principles, and strategies that apply to the learning and performance of physical activity.

Standard:
Respond to winning and losing with dignity and respect.
"
CA-PE-2005,PE-4.5.5,4,Social Interaction,PE-4.5,"Students demonstrate and utilize knowledge of psychological and sociological concepts, principles, and strategies that apply to the learning and performance of physical activity.",Include others in physical activities and respect individual differences in skill and motivation.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.5.5
Grade: 4
Cluster: Social Interaction

Overarching Standard:
Students demonstrate and utilize knowledge of psychological and sociological concepts, principles, and strategies that apply to the learning and performance of physical activity.

Standard:
Include others in physical activities and respect individual differences in skill and motivation.
"
CA-PE-2005,PE-4.5.6,4,Group Dynamics,PE-4.5,"Students demonstrate and utilize knowledge of psychological and sociological concepts, principles, and strategies that apply to the learning and performance of physical activity.","Accept an opponent’s outstanding skill, use of strategies, or ability to work effectively with teammates as a challenge in physical activities.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.5.6
Grade: 4
Cluster: Group Dynamics

Overarching Standard:
Students demonstrate and utilize knowledge of psychological and sociological concepts, principles, and strategies that apply to the learning and performance of physical activity.

Standard:
Accept an opponent’s outstanding skill, use of strategies, or ability to work effectively with teammates as a challenge in physical activities.
"
CA-PE-2005,PE-5.1,5,,,,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1
Grade: 5

Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.
"
CA-PE-2005,PE-5.1.1,5,Body Management,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Perform simple small-group balance stunts by distributing weight and base of support.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.1
Grade: 5
Cluster: Body Management

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Perform simple small-group balance stunts by distributing weight and base of support.
"
CA-PE-2005,PE-5.1.10,5,Manipulative Skills,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Strike a dropped ball, with a racket or paddle, toward a target by using the forehand movement pattern.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.10
Grade: 5
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Strike a dropped ball, with a racket or paddle, toward a target by using the forehand movement pattern.
"
CA-PE-2005,PE-5.1.11,5,Manipulative Skills,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Hit a softly tossed ball backhanded with a paddle or racket.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.11
Grade: 5
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Hit a softly tossed ball backhanded with a paddle or racket.
"
CA-PE-2005,PE-5.1.12,5,Manipulative Skills,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Strike a tossed ball, with different implements, from a side orientation.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.12
Grade: 5
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Strike a tossed ball, with different implements, from a side orientation.
"
CA-PE-2005,PE-5.1.13,5,Manipulative Skills,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Serve a lightweight ball over a low net, using the underhand movement pattern.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.13
Grade: 5
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Serve a lightweight ball over a low net, using the underhand movement pattern.
"
CA-PE-2005,PE-5.1.14,5,Manipulative Skills,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Dribble a ball (by hand or foot) while preventing another person from stealing the ball.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.14
Grade: 5
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Dribble a ball (by hand or foot) while preventing another person from stealing the ball.
"
CA-PE-2005,PE-5.1.15,5,Manipulative Skills,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Dribble a ball and kick it toward a goal while being guarded.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.15
Grade: 5
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Dribble a ball and kick it toward a goal while being guarded.
"
CA-PE-2005,PE-5.1.16,5,Manipulative Skills,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Pass a ball back and forth with a partner, using a chest pass and bounce pass.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.16
Grade: 5
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Pass a ball back and forth with a partner, using a chest pass and bounce pass.
"
CA-PE-2005,PE-5.1.17,5,Manipulative Skills,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Volley a tossed ball to an intended location.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.17
Grade: 5
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Volley a tossed ball to an intended location.
"
CA-PE-2005,PE-5.1.18,5,Rhythmic Skills,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Design and perform a creative dance, combining locomotor patterns with intentional changes in speed and direction.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.18
Grade: 5
Cluster: Rhythmic Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Design and perform a creative dance, combining locomotor patterns with intentional changes in speed and direction.
"
CA-PE-2005,PE-5.1.19,5,Rhythmic Skills,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Design and perform a routine to music that involves manipulation of an object.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.19
Grade: 5
Cluster: Rhythmic Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Design and perform a routine to music that involves manipulation of an object.
"
CA-PE-2005,PE-5.1.2,5,Locomotor Movement,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Jump for height, using proper takeoff and landing form.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.2
Grade: 5
Cluster: Locomotor Movement

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Jump for height, using proper takeoff and landing form.
"
CA-PE-2005,PE-5.1.3,5,Locomotor Movement,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Jump for distance, using proper takeoff and landing form.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.3
Grade: 5
Cluster: Locomotor Movement

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Jump for distance, using proper takeoff and landing form.
"
CA-PE-2005,PE-5.1.4,5,Manipulative Skills,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Enter, jump, and leave a long rope turned by others.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.4
Grade: 5
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Enter, jump, and leave a long rope turned by others.
"
CA-PE-2005,PE-5.1.5,5,Manipulative Skills,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Throw a ﬂying disc accurately at a target and to a partner, using the backhand movement pattern.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.5
Grade: 5
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Throw a ﬂying disc accurately at a target and to a partner, using the backhand movement pattern.
"
CA-PE-2005,PE-5.1.6,5,Manipulative Skills,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Throw and catch an object underhand and overhand while avoiding an opponent.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.6
Grade: 5
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Throw and catch an object underhand and overhand while avoiding an opponent.
"
CA-PE-2005,PE-5.1.7,5,Manipulative Skills,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Field a thrown ground ball.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.7
Grade: 5
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Field a thrown ground ball.
"
CA-PE-2005,PE-5.1.8,5,Manipulative Skills,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Punt a ball, dropped from the hands, at a target.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.8
Grade: 5
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Punt a ball, dropped from the hands, at a target.
"
CA-PE-2005,PE-5.1.9,5,Manipulative Skills,PE-5.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Stop a kicked ball by trapping it with the foot while moving.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.1.9
Grade: 5
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Stop a kicked ball by trapping it with the foot while moving.
"
CA-PE-2005,PE-5.2,5,,,,"Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.2
Grade: 5

Standard:
Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.
"
CA-PE-2005,PE-5.2.1,5,Movement Concepts,PE-5.2,"Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.",Explain the importance of open space in playing sport-related games.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.2.1
Grade: 5
Cluster: Movement Concepts

Overarching Standard:
Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.

Standard:
Explain the importance of open space in playing sport-related games.
"
CA-PE-2005,PE-5.2.2,5,Movement Concepts,PE-5.2,"Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.",Explain the differences in applying and receiving force when jumping for height and distance.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.2.2
Grade: 5
Cluster: Movement Concepts

Overarching Standard:
Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.

Standard:
Explain the differences in applying and receiving force when jumping for height and distance.
"
CA-PE-2005,PE-5.2.3,5,Body Composition,PE-5.2,"Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.",Explain how to adjust body position to catch a ball thrown off-center.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.2.3
Grade: 5
Cluster: Body Composition

Overarching Standard:
Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.

Standard:
Explain how to adjust body position to catch a ball thrown off-center.
"
CA-PE-2005,PE-5.2.4,5,Manipulative Skills,PE-5.2,"Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.","Identify the following phases for striking a ball: preparation, application of force, follow-through, and recovery.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.2.4
Grade: 5
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.

Standard:
Identify the following phases for striking a ball: preparation, application of force, follow-through, and recovery.
"
CA-PE-2005,PE-5.2.5,5,Rhythmic Skills,PE-5.2,"Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.","Design a routine to music, changing speed and direction while manipulating an object.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.2.5
Grade: 5
Cluster: Rhythmic Skills

Overarching Standard:
Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.

Standard:
Design a routine to music, changing speed and direction while manipulating an object.
"
CA-PE-2005,PE-5.3,5,,,,Students assess and maintain a level of physical fitness to improve health and performance.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.3
Grade: 5

Standard:
Students assess and maintain a level of physical fitness to improve health and performance.
"
CA-PE-2005,PE-5.3.1,5,Fitness Concepts,PE-5.3,Students assess and maintain a level of physical fitness to improve health and performance.,"Demonstrate how to warm up muscles and joints before running, jumping, kicking, throwing, and striking.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.3.1
Grade: 5
Cluster: Fitness Concepts

Overarching Standard:
Students assess and maintain a level of physical fitness to improve health and performance.

Standard:
Demonstrate how to warm up muscles and joints before running, jumping, kicking, throwing, and striking.
"
CA-PE-2005,PE-5.3.2,5,Fitness Concepts,PE-5.3,Students assess and maintain a level of physical fitness to improve health and performance.,Plan a day of healthful balanced meals and snacks designed to enhance the performance of physical activities.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.3.2
Grade: 5
Cluster: Fitness Concepts

Overarching Standard:
Students assess and maintain a level of physical fitness to improve health and performance.

Standard:
Plan a day of healthful balanced meals and snacks designed to enhance the performance of physical activities.
"
CA-PE-2005,PE-5.3.3,5,Aerobic Capacity,PE-5.3,Students assess and maintain a level of physical fitness to improve health and performance.,"Participate three to four days each week, for increasing periods of time, in continuous moderate to vigorous physical activities at the appropriate intensity for increasing aerobic capacity.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.3.3
Grade: 5
Cluster: Aerobic Capacity

Overarching Standard:
Students assess and maintain a level of physical fitness to improve health and performance.

Standard:
Participate three to four days each week, for increasing periods of time, in continuous moderate to vigorous physical activities at the appropriate intensity for increasing aerobic capacity.
"
CA-PE-2005,PE-5.3.4,5,Muscular Strength/Endurance,PE-5.3,Students assess and maintain a level of physical fitness to improve health and performance.,Perform an increasing number of oblique curl-ups on each side.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.3.4
Grade: 5
Cluster: Muscular Strength/Endurance

Overarching Standard:
Students assess and maintain a level of physical fitness to improve health and performance.

Standard:
Perform an increasing number of oblique curl-ups on each side.
"
CA-PE-2005,PE-5.3.5,5,Muscular Strength/Endurance,PE-5.3,Students assess and maintain a level of physical fitness to improve health and performance.,Perform increasing numbers of triceps push-ups.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.3.5
Grade: 5
Cluster: Muscular Strength/Endurance

Overarching Standard:
Students assess and maintain a level of physical fitness to improve health and performance.

Standard:
Perform increasing numbers of triceps push-ups.
"
